Point ID,density,E-Modul,Poissons ratio,porosity
8171,1,174697,0.3,0.789863
8172,1,166150,0.3,0.738988
8173,1,161874,0.3,0.713535
8174,1,161458,0.3,0.711059
8175,1,162346,0.3,0.716344
8176,1,163290,0.3,0.721965
8177,1,164220,0.3,0.727499
8178,1,165103,0.3,0.732754
8179,1,165919,0.3,0.737616
8180,1,166659,0.3,0.742017
8181,1,167314,0.3,0.745917
8182,1,167881,0.3,0.749289
8183,1,168355,0.3,0.752113
8184,1,168735,0.3,0.754377
8185,1,169022,0.3,0.756084
8186,1,169213,0.3,0.757218
8187,1,170648,0.3,0.765764
8188,1,176210,0.3,0.798868
8189,1,186737,0.3,0.861529
8190,1,199404,0.3,0.936929
8191,1,207870,0.3,0.987322
8192,1,210000,0.3,1
8193,0.948135,173916,0.3,1
8194,0.742919,81600,0.3,0.999007
8195,0.436277,13172.3,0.3,0.978236
8196,0.184756,491.327,0.3,0.910803
8197,0.0467204,3.03542,0.3,0.836983
8198,0.00395707,0.000191526,0.3,0.796817
8199,0.001,0.000171974,0.3,0.773653
8200,0.001,0.000169207,0.3,0.757186
8201,0.001,0.000166854,0.3,0.74318
8202,0.001,0.000164713,0.3,0.730436
8203,0.001,0.000162795,0.3,0.719019
8204,0.001,0.000161078,0.3,0.708796
8205,0.001,0.000159524,0.3,0.699546
8206,0.001,0.000158106,0.3,0.691109
8207,0.001,0.000156806,0.3,0.683369
8208,0.001,0.000155609,0.3,0.67624
8209,0.001,0.000154503,0.3,0.66966
8210,0.001,0.000153481,0.3,0.663578
8211,0.001,0.000152537,0.3,0.657955
8212,0.001,0.000151664,0.3,0.652762
8213,0.001,0.00015086,0.3,0.647973
8214,0.001,0.000150119,0.3,0.643564
8215,0.001,0.000149439,0.3,0.639516
8216,0.001,0.000148817,0.3,0.635812
8217,0.001,0.000148249,0.3,0.632435
8218,0.001,0.000147734,0.3,0.629366
8219,0.001,0.000147267,0.3,0.62659
8220,0.001,0.000146847,0.3,0.624087
8221,0.001,0.00014647,0.3,0.621842
8222,0.001,0.000146133,0.3,0.619838
8223,0.001,0.000145834,0.3,0.618058
8224,0.001,0.00014557,0.3,0.616485
8225,0.001,0.000145338,0.3,0.615106
8226,0.001,0.000145136,0.3,0.613904
8227,0.001,0.000144962,0.3,0.612867
8228,0.001,0.000144813,0.3,0.611982
8229,0.001,0.000144688,0.3,0.611238
8230,0.001,0.000144585,0.3,0.610625
8231,0.001,0.000144503,0.3,0.610136
8232,0.001,0.00014444,0.3,0.609763
8233,0.001,0.000144396,0.3,0.6095
8234,0.001,0.00014437,0.3,0.609344
8235,0.001,0.000144361,0.3,0.609292
8236,0.001,0.00014437,0.3,0.609344
8237,0.001,0.000144396,0.3,0.6095
8238,0.001,0.00014444,0.3,0.609763
8239,0.001,0.000144503,0.3,0.610136
8240,0.001,0.000144585,0.3,0.610625
8241,0.001,0.000144688,0.3,0.611238
8242,0.001,0.000144813,0.3,0.611982
8243,0.001,0.000144962,0.3,0.612867
8244,0.001,0.000145136,0.3,0.613904
8245,0.001,0.000145338,0.3,0.615106
8246,0.001,0.00014557,0.3,0.616485
8247,0.001,0.000145834,0.3,0.618058
8248,0.001,0.000146133,0.3,0.619838
8249,0.001,0.00014647,0.3,0.621842
8250,0.001,0.000146847,0.3,0.624087
8251,0.001,0.000147267,0.3,0.62659
8252,0.001,0.000147734,0.3,0.629366
8253,0.001,0.000148249,0.3,0.632435
8254,0.001,0.000148817,0.3,0.635812
8255,0.001,0.000149439,0.3,0.639516
8256,0.001,0.000150119,0.3,0.643564
8257,0.001,0.00015086,0.3,0.647973
8258,0.001,0.000151664,0.3,0.652762
8259,0.001,0.000152537,0.3,0.657955
8260,0.001,0.000153481,0.3,0.663578
8261,0.001,0.000154503,0.3,0.66966
8262,0.001,0.000155609,0.3,0.67624
8263,0.001,0.000156806,0.3,0.683369
8264,0.001,0.000158106,0.3,0.691109
8265,0.001,0.000159524,0.3,0.699546
8266,0.001,0.000161078,0.3,0.708796
8267,0.001,0.000162795,0.3,0.719019
8268,0.001,0.000164713,0.3,0.730436
8269,0.001,0.000166854,0.3,0.74318
8270,0.001,0.000169207,0.3,0.757186
8271,0.001,0.000171974,0.3,0.773653
8272,0.00395707,0.000191526,0.3,0.796817
8273,0.0467204,3.03542,0.3,0.836983
8274,0.184756,491.327,0.3,0.910803
8275,0.436277,13172.3,0.3,0.978236
8276,0.742919,81600,0.3,0.999007
8277,0.948135,173916,0.3,1
8278,1,210000,0.3,1
8279,1,207870,0.3,0.987322
8280,1,199404,0.3,0.936929
8281,1,186737,0.3,0.861529
8282,1,176210,0.3,0.798868
8283,1,170648,0.3,0.765764
8284,1,169213,0.3,0.757218
8285,1,169022,0.3,0.756084
8286,1,168735,0.3,0.754377
8287,1,168355,0.3,0.752113
8288,1,167881,0.3,0.749289
8289,1,167314,0.3,0.745917
8290,1,166659,0.3,0.742017
8291,1,165919,0.3,0.737616
8292,1,165103,0.3,0.732754
8293,1,164220,0.3,0.727499
8294,1,163290,0.3,0.721965
8295,1,162346,0.3,0.716344
8296,1,161458,0.3,0.711059
8297,1,161874,0.3,0.713535
8298,1,166150,0.3,0.738988
8299,1,174697,0.3,0.789863
8300,1,185485,0.3,0.854077
8301,1,196837,0.3,0.921647
8302,1,205925,0.3,0.975744
8303,1,209673,0.3,0.998052
8304,1,210000,0.3,1
8305,1,210000,0.3,1
8306,0.921305,165429,0.3,0.999939
8307,0.677123,68017.9,0.3,0.998341
8308,0.371335,7829.96,0.3,0.975307
8309,0.145742,242.349,0.3,0.919316
8310,0.0310337,1.04929,0.3,0.866239
8311,0.0013094,0.000183116,0.3,0.839962
8312,0.001,0.000180971,0.3,0.827209
8313,0.001,0.00017949,0.3,0.81839
8314,0.001,0.000178347,0.3,0.811586
8315,0.001,0.000177409,0.3,0.806004
8316,0.001,0.000176622,0.3,0.801323
8317,0.001,0.000175957,0.3,0.797361
8318,0.001,0.00017539,0.3,0.793986
8319,0.001,0.00017491,0.3,0.791129
8320,0.001,0.000174515,0.3,0.788777
8321,0.001,0.000174206,0.3,0.78694
8322,0.001,0.000173991,0.3,0.785657
8323,0.001,0.000173893,0.3,0.785073
8324,0.001,0.000174032,0.3,0.785905
8325,0.001,0.000174187,0.3,0.786826
8326,0.001,0.000172795,0.3,0.778541
8327,0.001,0.000172753,0.3,0.778289
8328,0.001,0.000172781,0.3,0.778459
8329,0.001,0.000172974,0.3,0.779608
8330,0.001,0.000173259,0.3,0.781301
8331,0.001,0.00017362,0.3,0.783454
8332,0.001,0.000174055,0.3,0.786043
8333,0.001,0.000174563,0.3,0.789064
8334,0.001,0.000175145,0.3,0.792529
8335,0.001,0.000175808,0.3,0.796477
8336,0.001,0.000176567,0.3,0.800992
8337,0.001,0.000177439,0.3,0.806186
8338,0.001,0.000178447,0.3,0.812184
8339,0.001,0.000179638,0.3,0.819271
8340,0.001,0.000181151,0.3,0.828276
8341,0.00183854,0.000183397,0.3,0.841214
8342,0.0334212,1.28437,0.3,0.867933
8343,0.151176,273.187,0.3,0.921671
8344,0.380376,8516.7,0.3,0.976733
8345,0.68632,69577.2,0.3,0.998462
8346,0.925037,166332,0.3,0.999975
8347,1,210000,0.3,1
8348,1,210000,0.3,1
8349,1,209312,0.3,0.995904
8350,1,204726,0.3,0.968608
8351,1,195077,0.3,0.911175
8352,1,183659,0.3,0.843207
8353,1,173059,0.3,0.780115
8354,1,165114,0.3,0.732824
8355,1,161594,0.3,0.711871
8356,1,161616,0.3,0.711998
8357,1,162678,0.3,0.71832
8358,1,163729,0.3,0.724575
8359,1,164730,0.3,0.730534
8360,1,165654,0.3,0.736035
8361,1,166487,0.3,0.740996
8362,1,167224,0.3,0.745379
8363,1,167859,0.3,0.749163
8364,1,168393,0.3,0.752338
8365,1,168822,0.3,0.754894
8366,1,169147,0.3,0.756827
8367,1,169367,0.3,0.758139
8368,1,169497,0.3,0.758912
8369,1,171082,0.3,0.768348
8370,1,177227,0.3,0.804923
8371,1,188531,0.3,0.872206
8372,1,201156,0.3,0.947357
8373,1,208541,0.3,0.991317
8374,1,210000,0.3,1
8375,0.935645,169354,0.3,1
8376,0.704967,72802,0.3,0.99868
8377,0.390418,8687.42,0.3,0.97
8378,0.152001,240.356,0.3,0.893586
8379,0.0314045,0.782384,0.3,0.822578
8380,0.001,0.000174378,0.3,0.787965
8381,0.001,0.000170813,0.3,0.76674
8382,0.001,0.000168176,0.3,0.751049
8383,0.001,0.000165879,0.3,0.737373
8384,0.001,0.000163796,0.3,0.724975
8385,0.001,0.000161936,0.3,0.713902
8386,0.001,0.000160265,0.3,0.70396
8387,0.001,0.000158751,0.3,0.694948
8388,0.001,0.000157369,0.3,0.686722
8389,0.001,0.000156102,0.3,0.679177
8390,0.001,0.000154936,0.3,0.672235
8391,0.001,0.000153861,0.3,0.665838
8392,0.001,0.00015287,0.3,0.65994
8393,0.001,0.000151957,0.3,0.654505
8394,0.001,0.000151117,0.3,0.649503
8395,0.001,0.000150345,0.3,0.644911
8396,0.001,0.000149638,0.3,0.640702
8397,0.001,0.000148992,0.3,0.636859
8398,0.001,0.000148405,0.3,0.633362
8399,0.001,0.000147873,0.3,0.630193
8400,0.001,0.000147392,0.3,0.627333
8401,0.001,0.00014696,0.3,0.624762
8402,0.001,0.000146574,0.3,0.622462
8403,0.001,0.00014623,0.3,0.620415
8404,0.001,0.000145925,0.3,0.618603
8405,0.001,0.000145657,0.3,0.617008
8406,0.001,0.000145423,0.3,0.615612
8407,0.001,0.00014522,0.3,0.614401
8408,0.001,0.000145045,0.3,0.613359
8409,0.001,0.000144896,0.3,0.612473
8410,0.001,0.000144771,0.3,0.61173
8411,0.001,0.000144668,0.3,0.61112
8412,0.001,0.000144587,0.3,0.610634
8413,0.001,0.000144524,0.3,0.610263
8414,0.001,0.000144481,0.3,0.610003
8415,0.001,0.000144455,0.3,0.609849
8416,0.001,0.000144446,0.3,0.609798
8417,0.001,0.000144455,0.3,0.609849
8418,0.001,0.000144481,0.3,0.610003
8419,0.001,0.000144524,0.3,0.610263
8420,0.001,0.000144587,0.3,0.610634
8421,0.001,0.000144668,0.3,0.61112
8422,0.001,0.000144771,0.3,0.61173
8423,0.001,0.000144896,0.3,0.612473
8424,0.001,0.000145045,0.3,0.613359
8425,0.001,0.00014522,0.3,0.614401
8426,0.001,0.000145423,0.3,0.615612
8427,0.001,0.000145657,0.3,0.617008
8428,0.001,0.000145925,0.3,0.618603
8429,0.001,0.00014623,0.3,0.620415
8430,0.001,0.000146574,0.3,0.622462
8431,0.001,0.00014696,0.3,0.624762
8432,0.001,0.000147392,0.3,0.627333
8433,0.001,0.000147873,0.3,0.630193
8434,0.001,0.000148405,0.3,0.633362
8435,0.001,0.000148992,0.3,0.636859
8436,0.001,0.000149638,0.3,0.640702
8437,0.001,0.000150345,0.3,0.644911
8438,0.001,0.000151117,0.3,0.649503
8439,0.001,0.000151957,0.3,0.654505
8440,0.001,0.00015287,0.3,0.65994
8441,0.001,0.000153861,0.3,0.665838
8442,0.001,0.000154936,0.3,0.672235
8443,0.001,0.000156102,0.3,0.679177
8444,0.001,0.000157369,0.3,0.686722
8445,0.001,0.000158751,0.3,0.694948
8446,0.001,0.000160265,0.3,0.70396
8447,0.001,0.000161936,0.3,0.713902
8448,0.001,0.000163796,0.3,0.724975
8449,0.001,0.000165879,0.3,0.737373
8450,0.001,0.000168176,0.3,0.751049
8451,0.001,0.000170813,0.3,0.76674
8452,0.001,0.000174378,0.3,0.787965
8453,0.0314045,0.782384,0.3,0.822578
8454,0.152001,240.356,0.3,0.893586
8455,0.390418,8687.42,0.3,0.97
8456,0.704967,72802,0.3,0.99868
8457,0.935645,169354,0.3,1
8458,1,210000,0.3,1
8459,1,208541,0.3,0.991317
8460,1,201156,0.3,0.947357
8461,1,188531,0.3,0.872206
8462,1,177227,0.3,0.804923
8463,1,171082,0.3,0.768348
8464,1,169497,0.3,0.758912
8465,1,169367,0.3,0.758139
8466,1,169147,0.3,0.756827
8467,1,168822,0.3,0.754894
8468,1,168393,0.3,0.752338
8469,1,167859,0.3,0.749163
8470,1,167224,0.3,0.745379
8471,1,166487,0.3,0.740996
8472,1,165654,0.3,0.736035
8473,1,164730,0.3,0.730534
8474,1,163729,0.3,0.724575
8475,1,162678,0.3,0.71832
8476,1,161616,0.3,0.711998
8477,1,161594,0.3,0.711871
8478,1,165114,0.3,0.732824
8479,1,173059,0.3,0.780115
8480,1,183659,0.3,0.843207
8481,1,195077,0.3,0.911175
8482,1,204726,0.3,0.968608
8483,1,209312,0.3,0.995904
8484,1,210000,0.3,1
8485,1,210000,0.3,1
8486,0.925037,166332,0.3,0.999975
8487,0.68632,69577.2,0.3,0.998462
8488,0.380376,8516.7,0.3,0.976733
8489,0.151176,273.187,0.3,0.921671
8490,0.0334212,1.28437,0.3,0.867933
8491,0.00183854,0.000183397,0.3,0.841214
8492,0.001,0.000181151,0.3,0.828276
8493,0.001,0.000179638,0.3,0.819271
8494,0.001,0.000178447,0.3,0.812184
8495,0.001,0.000177439,0.3,0.806186
8496,0.001,0.000176567,0.3,0.800992
8497,0.001,0.000175808,0.3,0.796477
8498,0.001,0.000175145,0.3,0.792529
8499,0.001,0.000174563,0.3,0.789064
8500,0.001,0.000174055,0.3,0.786043
8501,0.001,0.00017362,0.3,0.783454
8502,0.001,0.000173259,0.3,0.781301
8503,0.001,0.000172974,0.3,0.779608
8504,0.001,0.000172781,0.3,0.778459
8505,0.001,0.000172753,0.3,0.778289
8506,0.001,0.000172795,0.3,0.778541
8507,0.001,0.00017172,0.3,0.772143
8508,0.001,0.000171743,0.3,0.772282
8509,0.001,0.000171872,0.3,0.773044
8510,0.001,0.000172123,0.3,0.774539
8511,0.001,0.000172449,0.3,0.776483
8512,0.001,0.000172843,0.3,0.778828
8513,0.001,0.000173302,0.3,0.781558
8514,0.001,0.000173825,0.3,0.78467
8515,0.001,0.000174413,0.3,0.78817
8516,0.001,0.00017507,0.3,0.792085
8517,0.001,0.000175806,0.3,0.796463
8518,0.001,0.000176633,0.3,0.801384
8519,0.001,0.000177565,0.3,0.806935
8520,0.001,0.000178621,0.3,0.813221
8521,0.001,0.000179848,0.3,0.820525
8522,0.001,0.000181394,0.3,0.829723
8523,0.00250529,0.000184414,0.3,0.842965
8524,0.0364765,1.6507,0.3,0.870901
8525,0.158296,319.465,0.3,0.925835
8526,0.392499,9535.49,0.3,0.979009
8527,0.698788,71908.1,0.3,0.998589
8528,0.930114,167690,0.3,1
8529,1,210000,0.3,1
8530,1,210000,0.3,1
8531,1,208900,0.3,0.993454
8532,1,203390,0.3,0.960657
8533,1,193186,0.3,0.899914
8534,1,181787,0.3,0.832068
8535,1,171491,0.3,0.770778
8536,1,164219,0.3,0.727493
8537,1,161485,0.3,0.711219
8538,1,161956,0.3,0.714027
8539,1,163182,0.3,0.721322
8540,1,164336,0.3,0.728193
8541,1,165395,0.3,0.734495
8542,1,166343,0.3,0.740135
8543,1,167174,0.3,0.745086
8544,1,167890,0.3,0.749344
8545,1,168489,0.3,0.752913
8546,1,168974,0.3,0.755797
8547,1,169344,0.3,0.757998
8548,1,169598,0.3,0.759511
8549,1,169732,0.3,0.760307
8550,1,169775,0.3,0.760563
8551,1,171612,0.3,0.771498
8552,1,178488,0.3,0.81243
8553,1,190655,0.3,0.884849
8554,1,203202,0.3,0.959538
8555,1,209315,0.3,0.995923
8556,1,210000,0.3,1
8557,0.921473,165468,0.3,0.999921
8558,0.660539,65376.2,0.3,0.998207
8559,0.337855,5003.79,0.3,0.954155
8560,0.118438,95.2261,0.3,0.869958
8561,0.0201502,0.129596,0.3,0.809356
8562,0.001,0.0001729,0.3,0.779164
8563,0.001,0.000169639,0.3,0.759756
8564,0.001,0.00016712,0.3,0.744761
8565,0.001,0.000164881,0.3,0.731433
8566,0.001,0.000162861,0.3,0.719408
8567,0.001,0.000161059,0.3,0.708685
8568,0.001,0.000159438,0.3,0.699033
8569,0.001,0.000157966,0.3,0.690272
8570,0.001,0.000156622,0.3,0.682273
8571,0.001,0.00015539,0.3,0.674941
8572,0.001,0.000154259,0.3,0.668205
8573,0.001,0.000153218,0.3,0.662013
8574,0.001,0.000152262,0.3,0.656321
8575,0.001,0.000151384,0.3,0.651095
8576,0.001,0.00015058,0.3,0.646307
8577,0.001,0.000149844,0.3,0.64193
8578,0.001,0.000149174,0.3,0.637942
8579,0.001,0.000148566,0.3,0.634322
8580,0.001,0.000148016,0.3,0.631048
8581,0.001,0.000147521,0.3,0.628101
8582,0.001,0.000147077,0.3,0.62546
8583,0.001,0.000146682,0.3,0.623104
8584,0.001,0.00014633,0.3,0.621014
8585,0.001,0.000146021,0.3,0.619169
8586,0.001,0.000145749,0.3,0.617551
8587,0.001,0.000145512,0.3,0.616141
8588,0.001,0.000145307,0.3,0.614922
8589,0.001,0.000145131,0.3,0.613876
8590,0.001,0.000144982,0.3,0.612989
8591,0.001,0.000144858,0.3,0.612249
8592,0.001,0.000144756,0.3,0.611642
8593,0.001,0.000144675,0.3,0.611159
8594,0.001,0.000144613,0.3,0.610793
8595,0.001,0.00014457,0.3,0.610536
8596,0.001,0.000144545,0.3,0.610383
8597,0.001,0.000144536,0.3,0.610333
8598,0.001,0.000144545,0.3,0.610383
8599,0.001,0.00014457,0.3,0.610536
8600,0.001,0.000144613,0.3,0.610793
8601,0.001,0.000144675,0.3,0.611159
8602,0.001,0.000144756,0.3,0.611642
8603,0.001,0.000144858,0.3,0.612249
8604,0.001,0.000144982,0.3,0.612989
8605,0.001,0.000145131,0.3,0.613876
8606,0.001,0.000145307,0.3,0.614922
8607,0.001,0.000145512,0.3,0.616141
8608,0.001,0.000145749,0.3,0.617551
8609,0.001,0.000146021,0.3,0.619169
8610,0.001,0.00014633,0.3,0.621014
8611,0.001,0.000146682,0.3,0.623104
8612,0.001,0.000147077,0.3,0.62546
8613,0.001,0.000147521,0.3,0.628101
8614,0.001,0.000148016,0.3,0.631048
8615,0.001,0.000148566,0.3,0.634322
8616,0.001,0.000149174,0.3,0.637942
8617,0.001,0.000149844,0.3,0.64193
8618,0.001,0.00015058,0.3,0.646307
8619,0.001,0.000151384,0.3,0.651095
8620,0.001,0.000152262,0.3,0.656321
8621,0.001,0.000153218,0.3,0.662013
8622,0.001,0.000154259,0.3,0.668205
8623,0.001,0.00015539,0.3,0.674941
8624,0.001,0.000156622,0.3,0.682273
8625,0.001,0.000157966,0.3,0.690272
8626,0.001,0.000159438,0.3,0.699033
8627,0.001,0.000161059,0.3,0.708685
8628,0.001,0.000162861,0.3,0.719408
8629,0.001,0.000164881,0.3,0.731433
8630,0.001,0.00016712,0.3,0.744761
8631,0.001,0.000169639,0.3,0.759756
8632,0.001,0.0001729,0.3,0.779164
8633,0.0201502,0.129596,0.3,0.809356
8634,0.118438,95.2261,0.3,0.869958
8635,0.337855,5003.79,0.3,0.954155
8636,0.660539,65376.2,0.3,0.998207
8637,0.921473,165468,0.3,0.999921
8638,1,210000,0.3,1
8639,1,209315,0.3,0.995923
8640,1,203202,0.3,0.959538
8641,1,190655,0.3,0.884849
8642,1,178488,0.3,0.81243
8643,1,171612,0.3,0.771498
8644,1,169775,0.3,0.760563
8645,1,169732,0.3,0.760307
8646,1,169598,0.3,0.759511
8647,1,169344,0.3,0.757998
8648,1,168974,0.3,0.755797
8649,1,168489,0.3,0.752913
8650,1,167890,0.3,0.749344
8651,1,167174,0.3,0.745086
8652,1,166343,0.3,0.740135
8653,1,165395,0.3,0.734495
8654,1,164336,0.3,0.728193
8655,1,163182,0.3,0.721322
8656,1,161956,0.3,0.714027
8657,1,161485,0.3,0.711219
8658,1,164219,0.3,0.727493
8659,1,171491,0.3,0.770778
8660,1,181787,0.3,0.832068
8661,1,193186,0.3,0.899914
8662,1,203390,0.3,0.960657
8663,1,208900,0.3,0.993454
8664,1,210000,0.3,1
8665,1,210000,0.3,1
8666,0.930114,167690,0.3,1
8667,0.698788,71908.1,0.3,0.998589
8668,0.392499,9535.49,0.3,0.979009
8669,0.158296,319.465,0.3,0.925835
8670,0.0364765,1.6507,0.3,0.870901
8671,0.00250529,0.000184414,0.3,0.842965
8672,0.001,0.000181394,0.3,0.829723
8673,0.001,0.000179848,0.3,0.820525
8674,0.001,0.000178621,0.3,0.813221
8675,0.001,0.000177565,0.3,0.806935
8676,0.001,0.000176633,0.3,0.801384
8677,0.001,0.000175806,0.3,0.796463
8678,0.001,0.00017507,0.3,0.792085
8679,0.001,0.000174413,0.3,0.78817
8680,0.001,0.000173825,0.3,0.78467
8681,0.001,0.000173302,0.3,0.781558
8682,0.001,0.000172843,0.3,0.778828
8683,0.001,0.000172449,0.3,0.776483
8684,0.001,0.000172123,0.3,0.774539
8685,0.001,0.000171872,0.3,0.773044
8686,0.001,0.000171743,0.3,0.772282
8687,0.001,0.00017172,0.3,0.772143
8688,0.001,0.000170836,0.3,0.76688
8689,0.001,0.000170901,0.3,0.767267
8690,0.001,0.000171093,0.3,0.768409
8691,0.001,0.000171382,0.3,0.77013
8692,0.001,0.000171737,0.3,0.772241
8693,0.001,0.000172151,0.3,0.774707
8694,0.001,0.000172624,0.3,0.777522
8695,0.001,0.000173155,0.3,0.780681
8696,0.001,0.000173744,0.3,0.784188
8697,0.001,0.000174394,0.3,0.788057
8698,0.001,0.00017511,0.3,0.792321
8699,0.001,0.000175901,0.3,0.797028
8700,0.001,0.000176778,0.3,0.802248
8701,0.001,0.000177754,0.3,0.808061
8702,0.001,0.000178848,0.3,0.814571
8703,0.001,0.000180109,0.3,0.822074
8704,0.001,0.000181693,0.3,0.831503
8705,0.00336101,0.000189802,0.3,0.845207
8706,0.0404147,2.25004,0.3,0.875246
8707,0.167595,390.801,0.3,0.93207
8708,0.408603,11074,0.3,0.982279
8709,0.715441,75439.1,0.3,0.998684
8710,0.936879,169754,0.3,1
8711,1,210000,0.3,1
8712,1,210000,0.3,1
8713,1,208440,0.3,0.990715
8714,1,201935,0.3,0.951993
8715,1,191195,0.3,0.888065
8716,1,179914,0.3,0.820918
8717,1,170042,0.3,0.762155
8718,1,163559,0.3,0.723566
8719,1,161636,0.3,0.712119
8720,1,162528,0.3,0.717431
8721,1,163898,0.3,0.725583
8722,1,165130,0.3,0.732916
8723,1,166218,0.3,0.739395
8724,1,167164,0.3,0.745021
8725,1,167970,0.3,0.749824
8726,1,168644,0.3,0.753836
8727,1,169189,0.3,0.757077
8728,1,169608,0.3,0.759569
8729,1,169903,0.3,0.761328
8730,1,170072,0.3,0.762331
8731,1,170162,0.3,0.762871
8732,1,170351,0.3,0.763997
8733,1,172508,0.3,0.776834
8734,1,180084,0.3,0.821926
8735,1,193225,0.3,0.900151
8736,1,205399,0.3,0.972615
8737,1,210000,0.3,1
8738,1,210000,0.3,1
8739,0.885472,145294,0.3,0.999703
8740,0.589525,42617.4,0.3,0.988485
8741,0.279816,2352.24,0.3,0.927475
8742,0.0877375,28.5129,0.3,0.845439
8743,0.012474,0.0104391,0.3,0.797091
8744,0.001,0.000171446,0.3,0.770511
8745,0.001,0.000168459,0.3,0.752732
8746,0.001,0.000166039,0.3,0.738326
8747,0.001,0.000163863,0.3,0.725373
8748,0.001,0.000161913,0.3,0.713766
8749,0.001,0.000160171,0.3,0.703398
8750,0.001,0.0001586,0.3,0.694046
8751,0.001,0.000157173,0.3,0.68555
8752,0.001,0.00015587,0.3,0.677794
8753,0.001,0.000154677,0.3,0.670693
8754,0.001,0.000153583,0.3,0.664185
8755,0.001,0.000152581,0.3,0.658219
8756,0.001,0.000151663,0.3,0.652755
8757,0.001,0.000150824,0.3,0.64776
8758,0.001,0.000150059,0.3,0.643206
8759,0.001,0.000149363,0.3,0.639066
8760,0.001,0.000148733,0.3,0.635316
8761,0.001,0.000148165,0.3,0.631934
8762,0.001,0.000147655,0.3,0.628898
8763,0.001,0.000147199,0.3,0.626185
8764,0.001,0.000146794,0.3,0.623771
8765,0.001,0.000146435,0.3,0.621637
8766,0.001,0.00014612,0.3,0.61976
8767,0.001,0.000145844,0.3,0.618119
8768,0.001,0.000145605,0.3,0.616695
8769,0.001,0.000145399,0.3,0.615468
8770,0.001,0.000145223,0.3,0.614419
8771,0.001,0.000145074,0.3,0.613533
8772,0.001,0.00014495,0.3,0.612796
8773,0.001,0.000144849,0.3,0.612193
8774,0.001,0.000144768,0.3,0.611715
8775,0.001,0.000144707,0.3,0.611353
8776,0.001,0.000144665,0.3,0.6111
8777,0.001,0.00014464,0.3,0.610949
8778,0.001,0.000144631,0.3,0.6109
8779,0.001,0.00014464,0.3,0.610949
8780,0.001,0.000144665,0.3,0.6111
8781,0.001,0.000144707,0.3,0.611353
8782,0.001,0.000144768,0.3,0.611715
8783,0.001,0.000144849,0.3,0.612193
8784,0.001,0.00014495,0.3,0.612796
8785,0.001,0.000145074,0.3,0.613533
8786,0.001,0.000145223,0.3,0.614419
8787,0.001,0.000145399,0.3,0.615468
8788,0.001,0.000145605,0.3,0.616695
8789,0.001,0.000145844,0.3,0.618119
8790,0.001,0.00014612,0.3,0.61976
8791,0.001,0.000146435,0.3,0.621637
8792,0.001,0.000146794,0.3,0.623771
8793,0.001,0.000147199,0.3,0.626185
8794,0.001,0.000147655,0.3,0.628898
8795,0.001,0.000148165,0.3,0.631934
8796,0.001,0.000148733,0.3,0.635316
8797,0.001,0.000149363,0.3,0.639066
8798,0.001,0.000150059,0.3,0.643206
8799,0.001,0.000150824,0.3,0.64776
8800,0.001,0.000151663,0.3,0.652755
8801,0.001,0.000152581,0.3,0.658219
8802,0.001,0.000153583,0.3,0.664185
8803,0.001,0.000154677,0.3,0.670693
8804,0.001,0.00015587,0.3,0.677794
8805,0.001,0.000157173,0.3,0.68555
8806,0.001,0.0001586,0.3,0.694046
8807,0.001,0.000160171,0.3,0.703398
8808,0.001,0.000161913,0.3,0.713766
8809,0.001,0.000163863,0.3,0.725373
8810,0.001,0.000166039,0.3,0.738326
8811,0.001,0.000168459,0.3,0.752732
8812,0.001,0.000171446,0.3,0.770511
8813,0.012474,0.0104391,0.3,0.797091
8814,0.0877375,28.5129,0.3,0.845439
8815,0.279816,2352.24,0.3,0.927475
8816,0.589525,42617.4,0.3,0.988485
8817,0.885472,145294,0.3,0.999703
8818,1,210000,0.3,1
8819,1,210000,0.3,1
8820,1,205399,0.3,0.972615
8821,1,193225,0.3,0.900151
8822,1,180084,0.3,0.821926
8823,1,172508,0.3,0.776834
8824,1,170351,0.3,0.763997
8825,1,170162,0.3,0.762871
8826,1,170072,0.3,0.762331
8827,1,169903,0.3,0.761328
8828,1,169608,0.3,0.759569
8829,1,169189,0.3,0.757077
8830,1,168644,0.3,0.753836
8831,1,167970,0.3,0.749824
8832,1,167164,0.3,0.745021
8833,1,166218,0.3,0.739395
8834,1,165130,0.3,0.732916
8835,1,163898,0.3,0.725583
8836,1,162528,0.3,0.717431
8837,1,161636,0.3,0.712119
8838,1,163559,0.3,0.723566
8839,1,170042,0.3,0.762155
8840,1,179914,0.3,0.820918
8841,1,191195,0.3,0.888065
8842,1,201935,0.3,0.951993
8843,1,208440,0.3,0.990715
8844,1,210000,0.3,1
8845,1,210000,0.3,1
8846,0.936879,169754,0.3,1
8847,0.715441,75439.1,0.3,0.998684
8848,0.408603,11074,0.3,0.982279
8849,0.167595,390.801,0.3,0.93207
8850,0.0404147,2.25004,0.3,0.875246
8851,0.00336101,0.000189802,0.3,0.845207
8852,0.001,0.000181693,0.3,0.831503
8853,0.001,0.000180109,0.3,0.822074
8854,0.001,0.000178848,0.3,0.814571
8855,0.001,0.000177754,0.3,0.808061
8856,0.001,0.000176778,0.3,0.802248
8857,0.001,0.000175901,0.3,0.797028
8858,0.001,0.00017511,0.3,0.792321
8859,0.001,0.000174394,0.3,0.788057
8860,0.001,0.000173744,0.3,0.784188
